unitid,year,fips,race,sex,completers
481058,2014,6,9,1,0
481058,2014,6,9,2,1
481058,2014,6,1,99,0
481058,2015,6,7,99,0
481058,2015,6,5,1,0
481058,2015,6,5,2,0
481058,2015,6,4,99,5
481058,2015,6,2,1,0
481058,2015,6,2,2,0
481058,2015,6,3,99,0
481058,2015,6,6,1,0
481058,2015,6,6,2,0
481058,2015,6,8,99,2
481058,2015,6,99,1,5
481058,2015,6,99,2,3
481058,2015,6,9,99,1
481058,2015,6,1,1,0
481058,2015,6,1,2,0
481128,2014,6,7,1,0
481128,2014,6,7,2,0
481128,2014,6,5,99,0
481128,2014,6,4,1,42
481128,2014,6,4,2,260
481128,2014,6,2,99,0
481128,2014,6,3,1,1
481128,2014,6,3,2,44
481128,2014,6,6,99,0
481128,2014,6,8,1,35
481128,2014,6,8,2,123
481128,2014,6,99,99,507
481128,2014,6,9,1,0
481128,2014,6,9,2,0
481128,2014,6,1,99,2
481128,2015,6,7,99,0
481128,2015,6,5,1,0
481128,2015,6,5,2,0
481128,2015,6,4,99,243
481128,2015,6,2,1,0
481128,2015,6,2,2,0
481128,2015,6,3,99,29
481128,2015,6,6,1,0
481128,2015,6,6,2,0
481128,2015,6,8,99,214
481128,2015,6,99,1,85
481128,2015,6,99,2,401
481128,2015,6,9,99,0
481128,2015,6,1,1,0
481128,2015,6,1,2,0
481182,2014,6,7,1,0
481182,2014,6,7,2,0
481182,2014,6,5,99,1
481182,2014,6,4,1,0
481182,2014,6,4,2,2
481182,2014,6,2,99,1
481182,2014,6,3,1,1
481182,2014,6,3,2,8
481182,2014,6,6,99,1
481182,2014,6,8,1,0
481182,2014,6,8,2,0
481182,2014,6,99,99,39
481182,2014,6,9,1,0
481182,2014,6,9,2,0
481182,2014,6,1,99,25
481191,2014,6,7,1,4
481191,2014,6,7,2,8
481191,2014,6,5,99,2
481191,2014,6,4,1,2
481191,2014,6,4,2,6
481191,2014,6,2,99,23
481191,2014,6,3,1,76
481191,2014,6,3,2,252
481191,2014,6,6,99,15
481191,2014,6,8,1,0
481191,2014,6,8,2,0
481191,2014,6,99,99,560
481191,2014,6,9,1,11
481191,2014,6,9,2,58
481191,2014,6,1,99,103
481191,2015,6,7,99,4
481191,2015,6,5,1,0
481191,2015,6,5,2,1
481191,2015,6,4,99,1
481191,2015,6,2,1,3
481191,2015,6,2,2,5
481191,2015,6,3,99,111
481191,2015,6,6,1,3
481191,2015,6,6,2,0
481191,2015,6,8,99,0
481191,2015,6,99,1,84
481191,2015,6,99,2,121
481191,2015,6,9,99,36
481191,2015,6,1,1,24
481191,2015,6,1,2,17
481234,2014,6,7,1,0
481234,2014,6,7,2,0
481234,2014,6,5,99,0
481234,2014,6,4,1,13
481234,2014,6,4,2,10
481234,2014,6,2,99,26
481234,2014,6,3,1,2
481234,2014,6,3,2,5
481234,2014,6,6,99,0
481234,2014,6,8,1,84
481234,2014,6,8,2,102
481234,2014,6,99,99,246
481234,2014,6,9,1,0
481234,2014,6,9,2,0
481234,2014,6,1,99,4
481234,2015,6,7,99,8
481234,2015,6,5,1,0
481234,2015,6,5,2,0
481234,2015,6,4,99,71
481234,2015,6,2,1,38
481234,2015,6,2,2,19
481234,2015,6,3,99,0
481234,2015,6,6,1,0
481234,2015,6,6,2,0
481234,2015,6,8,99,112
481234,2015,6,99,1,154
481234,2015,6,99,2,114
481234,2015,6,9,99,0
481234,2015,6,1,1,10
481234,2015,6,1,2,10
481289,2014,6,7,1,1
481289,2014,6,7,2,1
481289,2014,6,5,99,1
481289,2014,6,4,1,10
481289,2014,6,4,2,17
481289,2014,6,2,99,2
481289,2014,6,3,1,1
481289,2014,6,3,2,8
481289,2014,6,6,99,4
481289,2014,6,8,1,0
481289,2014,6,8,2,0
481289,2014,6,99,99,55
481289,2014,6,9,1,0
481289,2014,6,9,2,1
481289,2014,6,1,99,9
481289,2015,6,7,99,2
481289,2015,6,5,1,0
481289,2015,6,5,2,0
481289,2015,6,4,99,15
481289,2015,6,2,1,0
481289,2015,6,2,2,1
481289,2015,6,3,99,7
481289,2015,6,6,1,3
481289,2015,6,6,2,6
481289,2015,6,8,99,0
481289,2015,6,99,1,11
481289,2015,6,99,2,39
481289,2015,6,9,99,3
481289,2015,6,1,1,2
481289,2015,6,1,2,11
481298,2014,6,7,1,0
481298,2014,6,7,2,0
481298,2014,6,5,99,0
481298,2014,6,4,1,0
481298,2014,6,4,2,1
481298,2014,6,2,99,2
481298,2014,6,3,1,1
481298,2014,6,3,2,28
481298,2014,6,6,99,0
481298,2014,6,8,1,0
481298,2014,6,8,2,0
481298,2014,6,99,99,40
481298,2014,6,9,1,0
481298,2014,6,9,2,0
481298,2014,6,1,99,8
481298,2015,6,7,99,0
481298,2015,6,5,1,0
481298,2015,6,5,2,1
481298,2015,6,4,99,0
481298,2015,6,2,1,0
481298,2015,6,2,2,2
481298,2015,6,3,99,27
481298,2015,6,6,1,0
481298,2015,6,6,2,0
481298,2015,6,8,99,0
481298,2015,6,99,1,2
481298,2015,6,99,2,43
481298,2015,6,9,99,0
481298,2015,6,1,1,0
481298,2015,6,1,2,15
481386,2014,6,7,1,0
481386,2014,6,7,2,0
481386,2014,6,5,99,0
481386,2014,6,4,1,5
481386,2014,6,4,2,6
481386,2014,6,2,99,0
481386,2014,6,3,1,0
481386,2014,6,3,2,27
481386,2014,6,6,99,1
481386,2014,6,8,1,0
481386,2014,6,8,2,0
481386,2014,6,99,99,41
481386,2014,6,9,1,0
481386,2014,6,9,2,0
481386,2014,6,1,99,2
481386,2015,6,7,99,2
481386,2015,6,5,1,1
481386,2015,6,5,2,1
481386,2015,6,4,99,21
481386,2015,6,2,1,1
481386,2015,6,2,2,7
481386,2015,6,3,99,47
481386,2015,6,6,1,0
481386,2015,6,6,2,7
481386,2015,6,8,99,0
481386,2015,6,99,1,18
481386,2015,6,99,2,95
481386,2015,6,9,99,10
481386,2015,6,1,1,2
481386,2015,6,1,2,14
481395,2014,6,7,1,0
481395,2014,6,7,2,0
481395,2014,6,5,99,0
481395,2014,6,4,1,0
481395,2014,6,4,2,0
481395,2014,6,2,99,1
481395,2014,6,3,1,0
481395,2014,6,3,2,7
481395,2014,6,6,99,0
481395,2014,6,8,1,0
481395,2014,6,8,2,0
481395,2014,6,99,99,19
481395,2014,6,9,1,0
481395,2014,6,9,2,0
481395,2014,6,1,99,11
481395,2015,6,7,99,0
481395,2015,6,5,1,0
481395,2015,6,5,2,1
481395,2015,6,4,99,0
481395,2015,6,2,1,0
481395,2015,6,2,2,0
481395,2015,6,3,99,4
481395,2015,6,6,1,0
481395,2015,6,6,2,0
481395,2015,6,8,99,0
481395,2015,6,99,1,4
481395,2015,6,99,2,15
481395,2015,6,9,99,0
481395,2015,6,1,1,4
481395,2015,6,1,2,10
481474,2014,6,7,1,0
481474,2014,6,7,2,5
481474,2014,6,5,99,0
481474,2014,6,4,1,0
481474,2014,6,4,2,0
481474,2014,6,2,99,1
481474,2014,6,3,1,0
481474,2014,6,3,2,2
481474,2014,6,6,99,0
481474,2014,6,8,1,0
481474,2014,6,8,2,0
481474,2014,6,99,99,24
481474,2014,6,9,1,0
481474,2014,6,9,2,2
481474,2014,6,1,99,14
481474,2015,6,7,99,1
481474,2015,6,5,1,0
481474,2015,6,5,2,0
481474,2015,6,4,99,3
481474,2015,6,2,1,0
481474,2015,6,2,2,1
481474,2015,6,3,99,6
481474,2015,6,6,1,0
481474,2015,6,6,2,1
481474,2015,6,8,99,0
481474,2015,6,99,1,1
481474,2015,6,99,2,30
481474,2015,6,9,99,0
481474,2015,6,1,1,1
481474,2015,6,1,2,18
481535,2014,6,7,1,0
481535,2014,6,7,2,0
481535,2014,6,5,99,0
481535,2014,6,4,1,0
481535,2014,6,4,2,0
481535,2014,6,2,99,0
481535,2014,6,3,1,0
481535,2014,6,3,2,0
481535,2014,6,6,99,0
481535,2014,6,8,1,2
481535,2014,6,8,2,4
481535,2014,6,99,99,6
481535,2014,6,9,1,0
481535,2014,6,9,2,0
481535,2014,6,1,99,0
481562,2014,6,7,1,0
481562,2014,6,7,2,0
481562,2014,6,5,99,1
481562,2014,6,4,1,0
481562,2014,6,4,2,4
481562,2014,6,2,99,4
481562,2014,6,3,1,1
481562,2014,6,3,2,24
481562,2014,6,6,99,0
481562,2014,6,8,1,0
481562,2014,6,8,2,0
481562,2014,6,99,99,54
481562,2014,6,9,1,0
481562,2014,6,9,2,2
481562,2014,6,1,99,18
481562,2015,6,7,99,0
481562,2015,6,5,1,0
481562,2015,6,5,2,0
481562,2015,6,4,99,4
481562,2015,6,2,1,0
481562,2015,6,2,2,2
481562,2015,6,3,99,20
481562,2015,6,6,1,0
481562,2015,6,6,2,0
481562,2015,6,8,99,0
481562,2015,6,99,1,5
481562,2015,6,99,2,34
481562,2015,6,9,99,0
481562,2015,6,1,1,3
481562,2015,6,1,2,10
481854,2014,6,7,1,4
481854,2014,6,7,2,29
481854,2014,6,5,99,4
481854,2014,6,4,1,7
481854,2014,6,4,2,27
481854,2014,6,2,99,88
481854,2014,6,3,1,34
481854,2014,6,3,2,197
481854,2014,6,6,99,6
481854,2014,6,8,1,0
481854,2014,6,8,2,0
481854,2014,6,99,99,421
481854,2014,6,9,1,1
481854,2014,6,9,2,4
481854,2014,6,1,99,20
481854,2015,6,7,99,29
481854,2015,6,5,1,0
481854,2015,6,5,2,1
481854,2015,6,4,99,24
481854,2015,6,2,1,5
481854,2015,6,2,2,48
481854,2015,6,3,99,203
481854,2015,6,6,1,0
481854,2015,6,6,2,7
481854,2015,6,8,99,0
481854,2015,6,99,1,43
481854,2015,6,99,2,315
481854,2015,6,9,99,15
481854,2015,6,1,1,2
481854,2015,6,1,2,24
481960,2014,6,7,1,0
481960,2014,6,7,2,2
481960,2014,6,5,99,2
481960,2014,6,4,1,18
481960,2014,6,4,2,61
481960,2014,6,2,99,26
481960,2014,6,3,1,14
481960,2014,6,3,2,36
481960,2014,6,6,99,1
481960,2014,6,8,1,0
481960,2014,6,8,2,0
481960,2014,6,99,99,199
481960,2014,6,9,1,0
481960,2014,6,9,2,8
481960,2014,6,1,99,31
481960,2015,6,7,99,0
481960,2015,6,5,1,0
481960,2015,6,5,2,0
481960,2015,6,4,99,24
481960,2015,6,2,1,4
481960,2015,6,2,2,22
481960,2015,6,3,99,32
481960,2015,6,6,1,1
481960,2015,6,6,2,4
481960,2015,6,8,99,0
481960,2015,6,99,1,34
481960,2015,6,99,2,111
481960,2015,6,9,99,14
481960,2015,6,1,1,7
481960,2015,6,1,2,37
482060,2014,6,7,1,0
482060,2014,6,7,2,1
482060,2014,6,5,99,0
482060,2014,6,4,1,0
482060,2014,6,4,2,5
482060,2014,6,2,99,19
482060,2014,6,3,1,9
482060,2014,6,3,2,96
482060,2014,6,6,99,1
482060,2014,6,8,1,0
482060,2014,6,8,2,0
482060,2014,6,99,99,162
482060,2014,6,9,1,1
482060,2014,6,9,2,1
482060,2014,6,1,99,29
482060,2015,6,7,99,2
482060,2015,6,5,1,0
482060,2015,6,5,2,5
482060,2015,6,4,99,5
482060,2015,6,2,1,0
482060,2015,6,2,2,12
482060,2015,6,3,99,126
482060,2015,6,6,1,0
482060,2015,6,6,2,0
482060,2015,6,8,99,0
482060,2015,6,99,1,10
482060,2015,6,99,2,184
482060,2015,6,9,99,2
482060,2015,6,1,1,2
482060,2015,6,1,2,40
482291,2014,6,7,1,0
482291,2014,6,7,2,11
482291,2014,6,5,99,2
482291,2014,6,4,1,5
482291,2014,6,4,2,16
482291,2014,6,2,99,36
482291,2014,6,3,1,53
482291,2014,6,3,2,297
482291,2014,6,6,99,3
482291,2014,6,8,1,0
482291,2014,6,8,2,0
482291,2014,6,99,99,565
482291,2014,6,9,1,3
482291,2014,6,9,2,44
482291,2014,6,1,99,95
482291,2015,6,7,99,9
482291,2015,6,5,1,2
482291,2015,6,5,2,4
482291,2015,6,4,99,11
482291,2015,6,2,1,3
482291,2015,6,2,2,30
482291,2015,6,3,99,408
482291,2015,6,6,1,0
482291,2015,6,6,2,0
482291,2015,6,8,99,0
482291,2015,6,99,1,90
482291,2015,6,99,2,479
482291,2015,6,9,99,8
482291,2015,6,1,1,14
482291,2015,6,1,2,80
482431,2014,6,7,1,14
482431,2014,6,7,2,9
482431,2014,6,5,99,11
482431,2014,6,4,1,242
482431,2014,6,4,2,144
482431,2014,6,2,99,260
482431,2014,6,3,1,360
482431,2014,6,3,2,238
482431,2014,6,6,99,57
482431,2014,6,8,1,41
482431,2014,6,8,2,35
482431,2014,6,99,99,2050
482431,2014,6,9,1,61
482431,2014,6,9,2,43
482431,2014,6,1,99,535
482431,2015,6,7,99,30
482431,2015,6,5,1,5
482431,2015,6,5,2,3
482431,2015,6,4,99,306
482431,2015,6,2,1,127
482431,2015,6,2,2,103
482431,2015,6,3,99,489
482431,2015,6,6,1,27
482431,2015,6,6,2,20
482431,2015,6,8,99,59
482431,2015,6,99,1,1081
482431,2015,6,99,2,685
482431,2015,6,9,99,88
482431,2015,6,1,1,334
482431,2015,6,1,2,175
483009,2014,6,7,1,0
483009,2014,6,7,2,1
483009,2014,6,5,99,0
483009,2014,6,4,1,0
483009,2014,6,4,2,0
483009,2014,6,2,99,5
483009,2014,6,3,1,14
483009,2014,6,3,2,77
483009,2014,6,6,99,0
483009,2014,6,8,1,0
483009,2014,6,8,2,0
483009,2014,6,99,99,97
483009,2014,6,9,1,0
483009,2014,6,9,2,0
483009,2014,6,1,99,0
483009,2015,6,7,99,0
483009,2015,6,5,1,0
483009,2015,6,5,2,0
483009,2015,6,4,99,0
483009,2015,6,2,1,2
483009,2015,6,2,2,10
483009,2015,6,3,99,103
483009,2015,6,6,1,0
483009,2015,6,6,2,0
483009,2015,6,8,99,0
483009,2015,6,99,1,17
483009,2015,6,99,2,98
483009,2015,6,9,99,0
483009,2015,6,1,1,0
483009,2015,6,1,2,0
483221,2014,6,7,1,0
483221,2014,6,7,2,0
483221,2014,6,5,99,0
483221,2014,6,4,1,1
483221,2014,6,4,2,0
483221,2014,6,2,99,1
483221,2014,6,3,1,2
483221,2014,6,3,2,1
483221,2014,6,6,99,0
483221,2014,6,8,1,92
483221,2014,6,8,2,134
483221,2014,6,99,99,231
483221,2014,6,9,1,0
483221,2014,6,9,2,0
483221,2014,6,1,99,0
483221,2015,6,7,99,0
483221,2015,6,5,1,0
483221,2015,6,5,2,0
483221,2015,6,4,99,2
483221,2015,6,2,1,2
483221,2015,6,2,2,0
483221,2015,6,3,99,0
483221,2015,6,6,1,0
483221,2015,6,6,2,0
483221,2015,6,8,99,214
483221,2015,6,99,1,91
483221,2015,6,99,2,131
483221,2015,6,9,99,0
483221,2015,6,1,1,2
483221,2015,6,1,2,2
483230,2014,6,7,1,6
483230,2014,6,7,2,0
483230,2014,6,5,99,2
483230,2014,6,4,1,1
483230,2014,6,4,2,0
483230,2014,6,2,99,1
483230,2014,6,3,1,25
483230,2014,6,3,2,0
483230,2014,6,6,99,0
483230,2014,6,8,1,0
483230,2014,6,8,2,0
483230,2014,6,99,99,103
483230,2014,6,9,1,1
483230,2014,6,9,2,0
483230,2014,6,1,99,67
483230,2015,6,7,99,2
483230,2015,6,5,1,0
483230,2015,6,5,2,0
483230,2015,6,4,99,0
483230,2015,6,2,1,4
483230,2015,6,2,2,0
483230,2015,6,3,99,28
483230,2015,6,6,1,1
483230,2015,6,6,2,0
483230,2015,6,8,99,0
483230,2015,6,99,1,102
483230,2015,6,99,2,0
483230,2015,6,9,99,1
483230,2015,6,1,1,66
483230,2015,6,1,2,0
483373,2014,6,7,1,0
483373,2014,6,7,2,0
483373,2014,6,5,99,0
483373,2014,6,4,1,2
483373,2014,6,4,2,4
483373,2014,6,2,99,0
483373,2014,6,3,1,1
483373,2014,6,3,2,6
483373,2014,6,6,99,0
483373,2014,6,8,1,1
483373,2014,6,8,2,2
483373,2014,6,99,99,17
483373,2014,6,9,1,0
483373,2014,6,9,2,1
483373,2014,6,1,99,0
483373,2015,6,7,99,0
483373,2015,6,5,1,0
483373,2015,6,5,2,0
483373,2015,6,4,99,5
483373,2015,6,2,1,0
483373,2015,6,2,2,3
483373,2015,6,3,99,10
483373,2015,6,6,1,0
483373,2015,6,6,2,0
483373,2015,6,8,99,1
483373,2015,6,99,1,2
483373,2015,6,99,2,27
483373,2015,6,9,99,9
483373,2015,6,1,1,0
483373,2015,6,1,2,1
483443,2014,6,7,1,1
483443,2014,6,7,2,0
483443,2014,6,5,99,0
483443,2014,6,4,1,41
483443,2014,6,4,2,4
483443,2014,6,2,99,30
483443,2014,6,3,1,74
483443,2014,6,3,2,9
483443,2014,6,6,99,1
483443,2014,6,8,1,0
483443,2014,6,8,2,0
483443,2014,6,99,99,246
483443,2014,6,9,1,1
483443,2014,6,9,2,0
483443,2014,6,1,99,85
483443,2015,6,7,99,2
483443,2015,6,5,1,0
483443,2015,6,5,2,1
483443,2015,6,4,99,36
483443,2015,6,2,1,30
483443,2015,6,2,2,3
483443,2015,6,3,99,62
483443,2015,6,6,1,2
483443,2015,6,6,2,1
483443,2015,6,8,99,0
483443,2015,6,99,1,181
483443,2015,6,99,2,26
483443,2015,6,9,99,7
483443,2015,6,1,1,58
483443,2015,6,1,2,5
483586,2014,6,7,1,0
483586,2014,6,7,2,0
483586,2014,6,5,99,0
483586,2014,6,4,1,0
483586,2014,6,4,2,0
483586,2014,6,2,99,0
483586,2014,6,3,1,0
483586,2014,6,3,2,0
483586,2014,6,6,99,0
483586,2014,6,8,1,15
483586,2014,6,8,2,10
483586,2014,6,99,99,25
483586,2014,6,9,1,0
483586,2014,6,9,2,0
483586,2014,6,1,99,0
483586,2015,6,7,99,0
483586,2015,6,5,1,0
483586,2015,6,5,2,0
483586,2015,6,4,99,0
483586,2015,6,2,1,0
483586,2015,6,2,2,0
483586,2015,6,3,99,0
483586,2015,6,6,1,0
483586,2015,6,6,2,0
483586,2015,6,8,99,22
483586,2015,6,99,1,18
483586,2015,6,99,2,4
483586,2015,6,9,99,0
483586,2015,6,1,1,0
483586,2015,6,1,2,0
483610,2014,6,7,1,0
483610,2014,6,7,2,3
483610,2014,6,5,99,0
483610,2014,6,4,1,0
483610,2014,6,4,2,0
483610,2014,6,2,99,0
483610,2014,6,3,1,1
483610,2014,6,3,2,23
483610,2014,6,6,99,0
483610,2014,6,8,1,0
483610,2014,6,8,2,0
483610,2014,6,99,99,59
483610,2014,6,9,1,0
483610,2014,6,9,2,0
483610,2014,6,1,99,32
483610,2015,6,7,99,0
483610,2015,6,5,1,1
483610,2015,6,5,2,1
483610,2015,6,4,99,3
483610,2015,6,2,1,0
483610,2015,6,2,2,3
483610,2015,6,3,99,16
483610,2015,6,6,1,0
483610,2015,6,6,2,0
483610,2015,6,8,99,0
483610,2015,6,99,1,1
483610,2015,6,99,2,55
483610,2015,6,9,99,0
483610,2015,6,1,1,0
483610,2015,6,1,2,32
483878,2014,6,7,1,0
483878,2014,6,7,2,0
483878,2014,6,5,99,0
483878,2014,6,4,1,6
483878,2014,6,4,2,17
483878,2014,6,2,99,7
483878,2014,6,3,1,3
483878,2014,6,3,2,33
483878,2014,6,6,99,2
483878,2014,6,8,1,0
483878,2014,6,8,2,0
483878,2014,6,99,99,84
483878,2014,6,9,1,1
483878,2014,6,9,2,3
483878,2014,6,1,99,12
483878,2015,6,7,99,0
483878,2015,6,5,1,0
483878,2015,6,5,2,0
483878,2015,6,4,99,20
483878,2015,6,2,1,0
483878,2015,6,2,2,17
483878,2015,6,3,99,22
483878,2015,6,6,1,1
483878,2015,6,6,2,7
483878,2015,6,8,99,0
483878,2015,6,99,1,15
483878,2015,6,99,2,72
483878,2015,6,9,99,2
483878,2015,6,1,1,4
483878,2015,6,1,2,14
483957,2014,6,7,1,0
483957,2014,6,7,2,2
483957,2014,6,5,99,0
483957,2014,6,4,1,0
483957,2014,6,4,2,0
483957,2014,6,2,99,0
483957,2014,6,3,1,0
483957,2014,6,3,2,14
483957,2014,6,6,99,0
483957,2014,6,8,1,0
483957,2014,6,8,2,0
483957,2014,6,99,99,21
483957,2014,6,9,1,0
483957,2014,6,9,2,0
483957,2014,6,1,99,5
483957,2015,6,7,99,2
483957,2015,6,5,1,0
483957,2015,6,5,2,0
483957,2015,6,4,99,0
483957,2015,6,2,1,0
483957,2015,6,2,2,0
483957,2015,6,3,99,8
483957,2015,6,6,1,0
483957,2015,6,6,2,0
483957,2015,6,8,99,0
483957,2015,6,99,1,1
483957,2015,6,99,2,10
483957,2015,6,9,99,0
483957,2015,6,1,1,0
483957,2015,6,1,2,1
484002,2014,6,7,1,1
484002,2014,6,7,2,2
484002,2014,6,5,99,0
484002,2014,6,4,1,1
484002,2014,6,4,2,10
484002,2014,6,2,99,27
484002,2014,6,3,1,8
484002,2014,6,3,2,76
484002,2014,6,6,99,1
484002,2014,6,8,1,0
484002,2014,6,8,2,0
484002,2014,6,99,99,163
484002,2014,6,9,1,0
484002,2014,6,9,2,0
484002,2014,6,1,99,37
484002,2015,6,7,99,3
484002,2015,6,5,1,0
484002,2015,6,5,2,0
484002,2015,6,4,99,8
484002,2015,6,2,1,3
484002,2015,6,2,2,40
484002,2015,6,3,99,124
484002,2015,6,6,1,0
484002,2015,6,6,2,0
484002,2015,6,8,99,1
484002,2015,6,99,1,16
484002,2015,6,99,2,198
484002,2015,6,9,99,3
484002,2015,6,1,1,1
484002,2015,6,1,2,31
484206,2014,6,7,1,0
484206,2014,6,7,2,2
484206,2014,6,5,99,0
484206,2014,6,4,1,0
484206,2014,6,4,2,5
484206,2014,6,2,99,1
484206,2014,6,3,1,0
484206,2014,6,3,2,23
484206,2014,6,6,99,0
484206,2014,6,8,1,0
484206,2014,6,8,2,0
484206,2014,6,99,99,59
484206,2014,6,9,1,0
484206,2014,6,9,2,0
484206,2014,6,1,99,28
484206,2015,6,7,99,2
484206,2015,6,5,1,0
484206,2015,6,5,2,0
484206,2015,6,4,99,4
484206,2015,6,2,1,0
484206,2015,6,2,2,1
484206,2015,6,3,99,20
484206,2015,6,6,1,0
484206,2015,6,6,2,2
484206,2015,6,8,99,0
484206,2015,6,99,1,1
484206,2015,6,99,2,56
484206,2015,6,9,99,2
484206,2015,6,1,1,0
484206,2015,6,1,2,26
484367,2014,6,7,1,0
484367,2014,6,7,2,0
484367,2014,6,5,99,0
484367,2014,6,4,1,0
484367,2014,6,4,2,0
484367,2014,6,2,99,0
484367,2014,6,3,1,5
484367,2014,6,3,2,9
484367,2014,6,6,99,0
484367,2014,6,8,1,0
484367,2014,6,8,2,0
484367,2014,6,99,99,16
484367,2014,6,9,1,1
484367,2014,6,9,2,0
484367,2014,6,1,99,1
484367,2015,6,7,99,0
484367,2015,6,5,1,0
484367,2015,6,5,2,0
484367,2015,6,4,99,4
484367,2015,6,2,1,2
484367,2015,6,2,2,3
484367,2015,6,3,99,45
484367,2015,6,6,1,0
484367,2015,6,6,2,0
484367,2015,6,8,99,0
484367,2015,6,99,1,12
484367,2015,6,99,2,69
484367,2015,6,9,99,17
484367,2015,6,1,1,2
484367,2015,6,1,2,8
484376,2014,6,7,1,0
484376,2014,6,7,2,0
484376,2014,6,5,99,0
484376,2014,6,4,1,1
484376,2014,6,4,2,0
484376,2014,6,2,99,5
484376,2014,6,3,1,1
484376,2014,6,3,2,12
484376,2014,6,6,99,0
484376,2014,6,8,1,0
484376,2014,6,8,2,0
484376,2014,6,99,99,43
484376,2014,6,9,1,3
484376,2014,6,9,2,19
484376,2014,6,1,99,2
484376,2015,6,7,99,0
484376,2015,6,5,1,0
484376,2015,6,5,2,0
484376,2015,6,4,99,9
484376,2015,6,2,1,1
484376,2015,6,2,2,11
484376,2015,6,3,99,84
484376,2015,6,6,1,0
484376,2015,6,6,2,1
484376,2015,6,8,99,0
484376,2015,6,99,1,16
484376,2015,6,99,2,134
484376,2015,6,9,99,32
484376,2015,6,1,1,1
484376,2015,6,1,2,11
484631,2014,6,7,1,70
484631,2014,6,7,2,101
484631,2014,6,5,99,30
484631,2014,6,4,1,177
484631,2014,6,4,2,209
484631,2014,6,2,99,765
484631,2014,6,3,1,702
484631,2014,6,3,2,964
484631,2014,6,6,99,126
484631,2014,6,8,1,55
484631,2014,6,8,2,83
484631,2014,6,99,99,6603
484631,2014,6,9,1,884
484631,2014,6,9,2,1110
484631,2014,6,1,99,1327
484631,2015,6,7,99,235
484631,2015,6,5,1,12
484631,2015,6,5,2,8
484631,2015,6,4,99,255
484631,2015,6,2,1,231
484631,2015,6,2,2,338
484631,2015,6,3,99,1256
484631,2015,6,6,1,59
484631,2015,6,6,2,60
484631,2015,6,8,99,95
484631,2015,6,99,1,2501
484631,2015,6,99,2,2571
484631,2015,6,9,99,1576
484631,2015,6,1,1,560
484631,2015,6,1,2,387
484862,2015,6,7,99,0
484862,2015,6,5,1,0
484862,2015,6,5,2,1
484862,2015,6,4,99,5
484862,2015,6,2,1,4
484862,2015,6,2,2,2
484862,2015,6,3,99,12
484862,2015,6,6,1,0
484862,2015,6,6,2,0
484862,2015,6,8,99,0
484862,2015,6,99,1,33
484862,2015,6,99,2,31
484862,2015,6,9,99,2
484862,2015,6,1,1,20
484862,2015,6,1,2,18
485263,2014,6,7,1,0
485263,2014,6,7,2,2
485263,2014,6,5,99,4
485263,2014,6,4,1,9
485263,2014,6,4,2,17
485263,2014,6,2,99,40
485263,2014,6,3,1,33
485263,2014,6,3,2,44
485263,2014,6,6,99,7
485263,2014,6,8,1,0
485263,2014,6,8,2,0
485263,2014,6,99,99,248
485263,2014,6,9,1,8
485263,2014,6,9,2,7
485263,2014,6,1,99,77
485263,2015,6,7,99,10
485263,2015,6,5,1,1
485263,2015,6,5,2,3
485263,2015,6,4,99,51
485263,2015,6,2,1,30
485263,2015,6,2,2,19
485263,2015,6,3,99,94
485263,2015,6,6,1,1
485263,2015,6,6,2,3
485263,2015,6,8,99,0
485263,2015,6,99,1,143
485263,2015,6,99,2,161
485263,2015,6,9,99,34
485263,2015,6,1,1,24
485263,2015,6,1,2,34
485403,2014,6,7,1,0
485403,2014,6,7,2,0
485403,2014,6,5,99,0
485403,2014,6,4,1,0
485403,2014,6,4,2,2
485403,2014,6,2,99,0
485403,2014,6,3,1,1
485403,2014,6,3,2,2
485403,2014,6,6,99,0
485403,2014,6,8,1,0
485403,2014,6,8,2,0
485403,2014,6,99,99,13
485403,2014,6,9,1,0
485403,2014,6,9,2,0
485403,2014,6,1,99,8
485403,2015,6,7,99,1
485403,2015,6,5,1,0
485403,2015,6,5,2,0
485403,2015,6,4,99,0
485403,2015,6,2,1,0
485403,2015,6,2,2,2
485403,2015,6,3,99,3
485403,2015,6,6,1,0
485403,2015,6,6,2,0
485403,2015,6,8,99,2
485403,2015,6,99,1,6
485403,2015,6,99,2,16
485403,2015,6,9,99,0
485403,2015,6,1,1,4
485403,2015,6,1,2,10
485412,2014,6,7,1,0
485412,2014,6,7,2,0
485412,2014,6,5,99,1
485412,2014,6,4,1,0
485412,2014,6,4,2,1
485412,2014,6,2,99,3
485412,2014,6,3,1,7
485412,2014,6,3,2,14
485412,2014,6,6,99,1
485412,2014,6,8,1,0
485412,2014,6,8,2,0
485412,2014,6,99,99,38
485412,2014,6,9,1,0
485412,2014,6,9,2,0
485412,2014,6,1,99,11
485412,2015,6,7,99,0
485412,2015,6,5,1,0
485412,2015,6,5,2,1
485412,2015,6,4,99,1
485412,2015,6,2,1,2
485412,2015,6,2,2,1
485412,2015,6,3,99,9
485412,2015,6,6,1,0
485412,2015,6,6,2,0
485412,2015,6,8,99,0
485412,2015,6,99,1,5
485412,2015,6,99,2,25
485412,2015,6,9,99,0
485412,2015,6,1,1,1
485412,2015,6,1,2,15
485494,2014,6,7,1,0
485494,2014,6,7,2,0
485494,2014,6,5,99,0
485494,2014,6,4,1,3
485494,2014,6,4,2,0
